Date,BANKEX,AUTO,CAPITALGOOD,FMCG,IT,METAL,REALTY,MID CAP,SMALL CAP,SENSEX
03-12-2014,21339.82,19337.8,16420.93,7841.34,11112.91,11201.69,1696.05,10499.86,11435.88,28442.71
04-12-2014,21501.48,19363.65,16486.24,8076.8,11059.69,11234.04,1692.49,10525.82,11471.25,28562.82
05-12-2014,21481.61,19350.3,16412.22,8168.1,10857.23,11241.09,1713.76,10498.29,11474.69,28458.1
08-12-2014,21218.05,19086.55,16130.07,8231.81,10512.34,11093.95,1682.92,10369.84,11374.63,28119.4
09-12-2014,20947.15,18845.61,15760.66,8154.48,10485.74,10793.83,1659.99,10206.53,11194.12,27797.01
10-12-2014,21158.24,18914.17,15605.34,8142.42,10462.72,10785.75,1664.28,10301.35,11312.54,27831.1
11-12-2014,21089.17,18761.43,15536.97,8125.06,10339.62,10732.57,1630.57,10239.7,11236.53,27602.01
12-12-2014,20975.21,18674.5,15226.06,8117.06,10296.76,10577.25,1590.37,10108.6,11068.48,27350.68
15-12-2014,21048.29,18603.98,15091.83,8037.95,10096.67,10559.87,1557.43,10062.58,10997.91,27319.56
16-12-2014,20435.88,18304.9,14841.78,7790.07,10264.63,10119.13,1498.24,9764.69,10628.62,26781.44
17-12-2014,20478.05,18018.13,14782.5,7691.43,10246.35,10226.66,1474.41,9706.45,10516.12,26710.13
18-12-2014,20987.38,18389.89,15192.79,7781.47,10357.85,10430.83,1510.81,9964.67,10860.76,27126.57
19-12-2014,21145.78,18360.88,15388.57,7709.8,10560.26,10617.33,1498.49,10000.41,10922.21,27371.84
22-12-2014,21455.62,18618.79,15412.66,7822.89,10574.03,10753.33,1514.37,10092.16,10960.24,27701.79
23-12-2014,21307.3,18585.69,15187.18,7828.97,10479.16,10550.31,1502.73,10059.29,10890.44,27506.46
24-12-2014,21226.64,18462.55,15071.76,7749.14,10334.39,10501.47,1519.85,10074.52,10892.93,27208.61
26-12-2014,21253.3,18455.13,15113.05,7686.06,10422.16,10562.54,1533.94,10115.85,10894.89,27241.78
29-12-2014,21221.72,18732.47,15196.88,7744.92,10493.1,10811.44,1543.24,10203.64,10952.38,27395.73
30-12-2014,21365.09,18682.33,15352.76,7741.61,10531.92,10693.93,1539.59,10258.64,10971.1,27403.54
31-12-2014,21458.11,18630.84,15442.24,7766.57,10583.98,10752.69,1555.07,10372.58,11087.07,27499.42
01-01-2015,21473.19,18703.53,15501.01,7745.79,10593.63,10868.21,1557.75,10440.17,11225.22,27507.54
02-01-2015,21830.1,18837.15,15760.37,7776.92,10721.12,10966.15,1571.9,10530.2,11308.15,27887.9
05-01-2015,21775.12,19050.97,15875.58,7794.09,10612.39,10917.12,1575.41,10547.17,11320.21,27842.32
06-01-2015,21115.85,9498.37,15361.22,7681.65,10344,10535.79,1517.81,10235.74,10986.22,26987.46
07-01-2015,20978.86,18534.53,15368.46,7663.61,10293.35,10385.94,1513.72,10234.55,10988.99,26908.82
08-01-2015,21413.49,18828.93,15525.35,7812.95,10387.42,10521.36,1553.5,10420.63,11185.88,27274.71
09-01-2015,21346.24,18835.27,15462.17,7835.36,10752.26,10487.43,1531.95,10426.01,11198.34,27458.38
12-01-2015,21538.77,18846.9,15701.85,7946.68,10893.82,10310.87,1531.5,10486.18,11291.5,27585.27
13-01-2015,21420.63,18832.68,15598.54,8003.78,10842.72,10267.28,1503.1,10492.77,11251.51,27425.73
14-01-2015,21321.59,18904.64,15628.62,7952.91,10959.55,9907.48,1492.18,10471.91,11201.08,27346.82
15-01-2015,22023.3,19306.9,16002.93,8059.97,11017.67,10004.14,1611.43,10598.69,11314.1,28075.55
16-01-2015,22021.41,19326.3,16200.2,8154.12,10990.97,10052.67,1619.87,10633.11,11309.93,28121.89
19-01-2015,22223.44,19515.84,16388.96,8096.04,10989.72,10103.27,1623.89,10681.02,11399.86,28262.01
20-01-2015,22633.43,19652.68,16463.26,8233.12,11035.2,10409.21,1643.38,10727.81,11446.27,28784.67
21-01-2015,22721.16,19666.49,16607.31,8077.73,11141.49,10351,1639.74,10702.24,11422.88,28888.86
22-01-2015,22804.8,19807.22,16794.14,8093.72,11191.07,10420.44,1648.66,10710.24,11449.5,29006.02
23-01-2015,22984,20106.78,17016,8118.69,11228.25,10510.06,1672.99,10695.67,11366.09,29278.84
27-01-2015,23511.76,20355.78,17328.95,8211.12,11042.23,10447.09,1690.25,10780.47,11424.48,29571.04
28-01-2015,23439.08,20209.63,17077.58,8233.2,11152.77,10298.15,1718.83,10808.44,11369.11,29559.18
29-01-2015,23453.1,20231.09,17218.13,8321.4,11156.44,10276.05,1772.81,10771.08,11378.75,29681.77
30-01-2015,22715.52,19985.9,17095.72,8275.45,11178.71,10190.2,1811.36,10738.59,11329.26,29182.95
02-02-2015,22782.1,20077.54,17309.16,8129.23,11290.22,10142.22,1815.68,10799.13,11456.84,29122.27
03-02-2015,22188.53,19945.88,17314.25,8215.21,11307.93,10223.15,1789.8,10768.23,11426.78,29000.14
04-02-2015,21915.25,19727.61,16988.95,8173.37,11285.02,10437.97,1807.19,10741.38,11432.4,28883.11
05-02-2015,21813.19,19593.92,16845.71,8221.46,11521.21,10239.18,1757.69,10603.57,11283.14,28850.97
06-02-2015,21535.42,19051.97,16721.81,8290.29,11623.84,10158.83,1746.32,10490.68,11077.34,28717.91
09-02-2015,21092.61,18620.43,16001.57,8191.66,11618.65,9900.99,1698.69,10342.27,10911.54,28227.39
10-02-2015,21464.07,18945.47,16105.53,8206,11532.88,10067.25,1702.73,10381.76,10899.01,28355.62
11-02-2015,21689.54,19097.69,16428.38,8276.01,11611.09,10235.92,1715.53,10543.11,11059.39,28533.97
12-02-2015,21897.77,19378.28,16811.22,8262.83,11731.78,10262.7,1737.53,10662.11,11200.15,28805.1
13-02-2015,22187.5,19586.94,16896.73,8409.07,11811.86,10365.94,1721.09,10740.95,11239.28,29094.93
16-02-2015,21982.99,19674.22,16927.25,8559.19,11832.21,10375.92,1737.76,10737.99,11246.45,29135.88
18-02-2015,22088.77,19849.04,17154.63,8621.1,11961.16,10301.35,1730.95,10828.41,11363.92,29320.26
19-02-2015,21956.79,19847.64,17387.35,8543.88,12056.2,10695.22,1749.23,10832.61,11374.76,29462.27
20-02-2015,21853.77,19832.7,17348.79,8607.64,11906.55,10640.97,1765.18,10836.18,11426.24,29231.41
23-02-2015,21662.03,19696.99,17334.55,8499.31,11870.67,10551.08,1741.83,10745.42,11389.48,28975.11
24-02-2015,21639.66,19638.44,17523.72,8622.68,11914.55,10435.12,1751.6,10724.7,11300.11,29004.66
25-02-2015,21475.41,19632.82,17399.48,8654.08,11968.21,10382.12,1757.75,10701.11,11254.82,29007.99
26-02-2015,21276.69,19352.5,17172,8591.25,11797.41,10282.09,1763.56,10616.28,11163.76,28746.65
27-02-2015,21858.46,19769.71,17825.1,8572.97,11879.03,10592.54,1838.53,10811.46,11319.56,29220.12
28-02-2015,22572.97,19982.74,17779.48,8222.38,11969.48,10569.66,1821.92,10810.85,11266.44,29361.5
02-03-2015,22981.72,19924.95,18415.51,8066.59,11971.61,10563.02,1816.54,10952.93,11370.8,29459.14
03-03-2015,22920.15,19753.13,18483.92,8091.1,12144.86,10494.37,1794.95,11081.83,11528.89,29593.73
04-03-2015,22514.88,19601.26,18401.28,8163.71,12022.38,10239.89,1795.23,10964.27,11381.65,29380.73
05-03-2015,22641.95,19697.49,18291.58,8250.71,11952.32,10043.43,1794.95,11045.08,11456.85,29448.95
09-03-2015,21960.63,19483.97,17789.56,8189.8,11706.61,9802.04,1748.57,10901.24,11351.94,28844.78
10-03-2015,21852.86,19555.85,17717.15,8157.6,11716.96,9858.9,1716.63,10860.25,11319.62,28709.87
11-03-2015,21841.17,19546.94,17621.75,8148.22,11674.52,9697.61,1723.81,10816.33,11283.78,28659.17
12-03-2015,21944.85,19785.41,17838.34,8255.4,11739.85,9835.87,1750.21,10945.28,11385.31,28930.41
13-03-2015,21522.29,19462.1,17380.54,8095.07,11621.74,9710.3,1739.2,10794.88,11209.56,28503.3
16-03-2015,21575.62,19422.63,17270.69,8017.24,11757.17,9565.71,1759.2,10758.4,11111.82,28437.71
17-03-2015,21819.19,19658.81,17563.56,8138.08,11720.07,9677.97,1766.95,10820.21,11134.41,28736.38
18-03-2015,21924.85,19535.37,17436.42,8089.66,11609.99,9716.47,1769.47,10850.16,11162.17,28622.12
19-03-2015,21538.59,19463.1,17262.09,8037.95,11600.38,9713.99,1742.99,10786.17,11097.78,28469.67
20-03-2015,21346.97,19198.5,17061.51,7870.14,11699.6,9627.36,1677.74,10625.28,10859.75,28261.08
23-03-2015,21164.62,19212.27,16986.67,7848.39,11578.94,9646.65,1676.6,10539.11,10720.03,28192.02
24-03-2015,21036.01,18988.07,16946.65,7824.59,11520.53,9625.09,1669.9,10493.15,10650.93,28161.72
25-03-2015,20973.22,19049.11,16667.52,7818.33,11558.78,9532.05,1666.62,10443.19,10579.96,28111.83
26-03-2015,20445.21,18763.62,16680.42,7707.18,11255.31,9318.25,1642.03,10355.03,10474.56,27457.58
27-03-2015,20664.64,18844.04,16900.56,7627.38,11313.95,9328.64,1630.54,10359.93,10440.69,27458.64
30-03-2015,21036.73,19136.76,17377.35,7788.15,11427.43,9473.12,1666.31,10559.52,10795.4,27975.86
31-03-2015,20865.31,19258.66,17293,7773.44,11404.12,9465.65,1664.51,10592.22,10890.45,27957.49
01-04-2015,21360.45,19465.41,17440.22,7877.54,11277.35,9542.77,1691.5,10750.42,11146.72,28260.14
06-04-2015,21358.03,19635.55,17684.62,8062.78,11296.57,9505,1800.22,10869.82,11299.3,28504.46
07-04-2015,21206.19,19651.14,17764.8,8114.61,11332.75,9713.74,1771.05,10950.54,11431.08,28516.59
08-04-2015,21140.77,19759.4,17860.32,8232.8,11557.2,9871.43,1791.04,11022.17,11635.38,28707.75
09-04-2015,21687,19753.24,17780.24,8239.34,11615.55,10012.34,1774.12,11050.25,11717.48,28885.21
10-04-2015,21610.92,19808.75,17724.52,8272.33,11643.68,10084.68,1787.3,11093.02,11846.33,28879.38
13-04-2015,21620.4,19682.45,17977.9,8352.08,11672.3,10097.77,1783.29,11127.42,11942.03,29044.44
15-04-2015,21552.16,19389.8,17805.32,8368.14,11501.95,10038.73,1758.92,11070.76,11901.39,28799.69
16-04-2015,21441.73,19331.33,17528.27,8304.6,11396.98,10014.56,1718.46,10993.02,11792.74,28666.04
17-04-2015,21091.13,19113,17398.33,8297.52,11168.78,10128.62,1704.1,10771.77,11622.23,28442.1
20-04-2015,20805.37,18768.17,17021.15,8073.01,10936.28,9948.34,1656.78,10553.96,11369.59,27886.21
21-04-2015,20797.75,18522.85,16938.82,7978.6,10933.97,9963.33,1650.6,10506.71,11332.89,27676.04
22-04-2015,20959.73,18515.58,17256.96,8020.16,10861.19,10009.2,1650.07,10546.24,11328.51,27890.13
23-04-2015,20953.35,18392.33,17103.65,8023.23,10825.97,10165.81,1636.02,10607.07,11309.9,27735.02
24-04-2015,20673.96,18262.01,16663.47,8024.07,10525.16,9998.52,1573.07,10435.64,11008.62,27437.94
27-04-2015,20398.39,18228.25,16455.1,7885.14,10491.13,9990.59,1510.77,10216.34,10694.81,27176.99
28-04-2015,20890.63,18636.12,16558.21,7827.5,10449.94,10000.07,1535,10368.47,10840.87,27396.38
29-04-2015,20984.37,18529.48,16577.79,7699.62,10495.18,9960.05,1549.13,10408.76,10960.52,27225.93
30-04-2015,21030.88,18334.5,16519,7607.39,10410.98,9800.97,1573.06,10416.29,10944.03,27011.31
04-05-2015,21231.23,18619.18,16656.49,7765.88,10585.87,9952.05,1612.47,10549.42,11169.65,27490.59
05-05-2015,21196.02,18613.58,16700.28,7794.46,10576.98,10236.64,1627.4,10613.15,11178.17,27440.14
06-05-2015,20419.48,18095.05,15991.98,7618.12,10353.95,9912.25,1561.69,10265.23,10829.79,26717.37
07-05-2015,19944.06,17892.18,15912.08,7628.5,10523.17,9875.88,1527.3,10065.56,10647.99,26599.11
08-05-2015,20389.59,18369.63,16192.78,7750.07,10579.18,9952.55,1589.28,10236.21,10829.06,27105.39
11-05-2015,20878.22,18832.17,16383.42,7725.11,10720.61,10202.97,1603.52,10453.96,10967.62,27507.3
12-05-2015,20233.8,18487.76,15874.77,7635.5,10529.38,9900.2,1550.62,10274.08,10778.7,26877.48
13-05-2015,20768.07,18805.55,16162.32,7721.31,10584.9,9913.47,1545.29,10433.87,10872.85,27251.1
14-05-2015,20822.52,18964.52,16134.3,7739.97,10509.55,9988.56,1561.81,10526.94,10972.34,27206.06
15-05-2015,20913.93,19077.15,16219.71,7791.77,10578,9883.52,1541.1,10563.92,11040.79,27324
18-05-2015,21166.24,19228.17,16430.99,7898.56,10679.6,9951.27,1537.95,10667.07,11147.92,27687.3
19-05-2015,21130.07,19080.68,16487.14,7881.44,10757.8,9994.09,1545.21,10651.02,11187.73,27645.53
20-05-2015,21312.39,18977.01,16438.72,7886.45,10948.77,9916.79,1546.67,10650.78,11206.85,27837.21
21-05-2015,21280.85,19127.91,16525.7,7826.6,10977.79,9877.63,1561.5,10606.92,11200.86,27809.35
22-05-2015,21192.29,19178.74,16653.92,7855.86,11077.65,9860.34,1557.54,10619.81,11207.66,27957.5
25-05-2015,21045.54,19125.8,16510.92,7728.88,10995.48,9692.88,1550.53,10611.11,11183.38,27643.88
26-05-2015,21061.5,19072.01,16488.87,7686.97,10957.17,9687.76,1537.22,10609.96,11165.65,27531.41
27-05-2015,21312.56,18669.26,16605.58,7741.13,10751.65,9713.98,1541.92,10616.47,11162.41,27564.66
28-05-2015,21204.83,18691.35,16598.06,7756.58,10823.57,9677.17,1539.67,10560.04,11145.04,27506.71
29-05-2015,21511.65,19079.79,16802.01,7847.38,10910.45,9728.35,1537.68,10716.09,11280.57,27828.44
01-06-2015,21394.35,19014.08,17132.4,7928.91,10907.09,9715.44,1562.41,10712.43,11279.78,27848.99
02-06-2015,20654.2,18618.73,16833.96,7704.72,10752.69,9510.68,1502.52,10474.51,11047.18,27188.38
03-06-2015,20363.35,18336.36,16578.79,7439.2,10770.34,9397.95,1419.24,10329.46,10828.18,26837.2
04-06-2015,20380.39,18207.68,16676.38,7415.02,10792.03,9293.52,1430.88,10347.45,10823.73,26813.42
05-06-2015,20190.33,18099.03,16808.98,7492.9,10705.99,9458.78,1410.28,10353.93,10851.5,26768.49
08-06-2015,20040.77,17926.17,16678.01,7378.69,10660.73,9294.88,1396.49,10194,10697.56,26523.09
09-06-2015,20088.43,17794.83,16619.83,7376.52,10585.79,9370.41,1374.99,10161.25,10661.85,26481.25
10-06-2015,20342.5,18117.84,16958.78,7401.34,10805.53,9434.32,1384.23,10270.77,10779.75,26840.5
11-06-2015,19859.86,17688.22,16652.92,7330.61,10646.61,9318.55,1357.06,10088.07,10612.18,26370.98
12-06-2015,20077.07,17698.58,16590.91,7325.04,10474.24,9186.4,1354.12,10121.94,10573.78,26425.3
15-06-2015,19996.49,17896.44,16666.83,7347.79,10507.87,9129.68,1357.11,10120.8,10618.4,26586.55
16-06-2015,20170.71,18090.3,16688.93,7342.88,10537.83,9140.6,1360.08,10197.68,10654.9,26686.51
17-06-2015,20140.94,18236.54,16874.22,7449.88,10545.99,9211.62,1365.26,10344.51,10796.55,26832.66
18-06-2015,20311.11,18450.4,17020.83,7465.75,10602.72,9194.22,1362.4,10427.16,10911.7,27115.83
19-06-2015,20485.93,18560.24,17074.91,7521.75,10633.21,9235.97,1352.14,10487.12,10942.79,27316.17
22-06-2015,21022.2,18746.39,17243.02,7626.28,10830.91,9340.47,1420.38,10643.69,11095.5,27730.21
23-06-2015,21091.01,18772.49,17486.35,7647.26,10714.08,9500.08,1425.05,10651.92,11144.97,27804.37
24-06-2015,21046.8,18621.79,17386.62,7674.35,10679.72,9350.99,1411.84,10617.38,11083.65,27729.67
25-06-2015,21214.9,18787.03,17755.64,7633.25,10575.06,9385.36,1426.68,10689.75,11109.3,27895.97
26-06-2015,21058.76,18865.34,17558.46,7613.17,10719.36,9300.33,1440.07,10686.11,11124.49,27811.84
29-06-2015,20914.73,18607.35,17476.93,7634.74,10537.26,9176.79,1408,10540.13,10958.56,27645.15
30-06-2015,20982.18,18712.17,17517.9,7789.06,10449.45,9335.29,1413.26,10679.99,11075.35,27780.83
01-07-2015,21324.46,18960.81,17814.72,7761.29,10604.12,9437.41,1434.22,10819.31,11235.68,28020.87
02-07-2015,21342.17,19044.78,17791.57,7783.37,10560.18,9378.44,1431.55,10871.84,11299.99,27945.8
03-07-2015,21505.16,18970.45,17892.97,7819.36,10589.68,9239.77,1423.81,10870,11303.58,28092.79
07-07-2015,21572.94,18966.38,17998.18,7870.84,10553.51,9190.86,1447.14,11019.99,11498.32,28171.69
08-07-2015,21207.31,18541.44,17909.73,7875.94,10398.08,8833.51,1421.38,10877.11,11351.27,27687.72
09-07-2015,21228.63,18435.48,18254.26,7799.65,10199.61,8791.98,1419.06,10844.7,11313.98,27573.66
10-07-2015,21472.41,18403.13,18427.92,7754.78,10156.38,8871.54,1407.59,10870.45,11335.94,27661.4
13-07-2015,21667.11,18698.34,18392.96,7701.64,10330.3,8915.69,1417.73,11027.41,11480.12,27961.19
14-07-2015,21547.84,18524.92,18422.77,7789.15,10421.78,8978.53,1409.81,11042.47,11521.92,27932.9
15-07-2015,21585.43,18774.19,18501.75,7809.01,10546.29,8998.91,1417.1,11051.66,11578.69,28198.29
16-07-2015,21996.69,18832.78,18623.09,7841.34,10579.68,9039.64,1418.67,11198.24,11665.43,28446.12
17-07-2015,21912.18,18931.68,18714.16,7914.27,10678,8998.78,1411.58,11220.18,11716.37,28463.31
20-07-2015,21839.54,18935.77,18705.68,7967.2,10698.12,8953.16,1384.45,11250.1,11763.34,28420.12
21-07-2015,21477.64,18867.79,18480.83,7955.51,11187.32,8847.79,1354.54,11090.59,11576.82,28182.14
22-07-2015,21788.86,19075.88,18549.02,7822.47,11142.24,8931.99,1365.4,11234.56,11676.16,28504.93
23-07-2015,21633.35,19170.06,18423.92,7877.9,11070.29,8885.13,1370.34,11216.19,11736.13,28370.84
24-07-2015,21374.14,18953.48,18134.85,7878.23,11004.93,8771.92,1352.24,11147.99,11668.12,28112.31
27-07-2015,20887.08,18590.32,17626.82,7888.04,10876.83,8571.1,1323.33,10994.02,11543.11,27561.38
28-07-2015,20976.63,18461.57,17719.28,7843.2,10851.48,8508.88,1287.28,10974,11522.93,27459.23
29-07-2015,21022.78,18719.02,18054.78,7842.29,11011.75,8539.36,1303.01,11071.42,11619.02,27563.43
30-07-2015,21145.03,18769.43,18011.32,7778.33,10927.18,8522.84,1348.35,11158.4,11723.88,27705.35
31-07-2015,21499.24,19107.78,18081.31,7991.09,11072.67,8668.37,1387.35,11273.02,11830.8,28114.56
03-08-2015,21711.73,19247.05,18142.26,8133.5,11013.86,8574.51,1391.64,11330.91,11941.2,28187.06
04-08-2015,21814.85,19440.12,18077.87,8156.83,10948.64,8805.33,1389.15,11457.23,12021.14,28071.93
05-08-2015,21743.74,19641.08,18176.17,8126.15,11143,8802.19,1435.2,11544.46,12136.01,28223.08
06-08-2015,21864.04,19751.88,18482.31,8240.46,11173.11,8753.68,1441.96,11585.58,12121.68,28298.13
07-08-2015,21702.4,19765.17,18392.34,8147.41,11168.66,8672.8,1437.2,11557.52,12104.47,28236.39
10-08-2015,21687.91,19677.97,18273.47,8141.03,11122.79,8582.8,1449.07,11555.4,12054.99,28101.72
11-08-2015,21356.12,19418.83,18048.12,8087.42,11276.07,8280.5,1424.63,11502.55,11919.04,27866.09
12-08-2015,20711.77,18924.78,17677.13,8040.66,11568.32,7918.87,1347.43,11216.34,11664.73,27512.26
13-08-2015,20852.31,19005.8,17629.87,7902.38,11560.61,7700.89,1328.04,11190.06,11567.64,27549.53
14-08-2015,21488.24,19461.68,17955.01,7899.1,11621.55,7806.25,1429.03,11453.78,11766.78,28067.31
17-08-2015,21597.55,19337.89,17777.43,7923.25,11583.73,7908.07,1410.76,11488.32,11791.61,27878.27
18-08-2015,21555.41,19454.47,17934.48,7895.56,11770.62,7756.17,1406.31,11542.31,11891.91,27831.54
19-08-2015,21456.4,19544.78,18026.13,7891.37,11855.09,7652.66,1392.05,11549.06,11920.69,27931.64
20-08-2015,20956.58,19191.56,17697.21,7896.06,11585.44,7469.58,1334.52,11317.88,11680.81,27607.82
21-08-2015,20687.7,18795.14,17384.96,8002.16,11627.77,7400.37,1300.48,11216.65,11610.44,27366.07
24-08-2015,19241.94,17443.64,16153.07,8010.75,11049.52,6868.73,1158.36,10354.74,10587.9,25741.56
25-08-2015,19726.3,17803.14,16217.28,7646.84,10996.84,7146.03,1236.88,10560.32,10694.67,26032.38
26-08-2015,19394.95,17679.1,16069.4,7703.85,10891.7,7162.4,1234.38,10477.16,10711.73,25714.66
27-08-2015,19749.57,17823.79,16293.55,7629.72,11021.63,7345.07,1284,10738.38,10985.54,26231.19
28-08-2015,19703.42,18003.5,16326.03,7775.57,11188.64,7401.72,1277.73,10759.41,10992.82,26392.38
31-08-2015,19637.15,17865.27,16149.96,7819.21,11161.34,7446.07,1260.66,10734.42,10971.27,26283.09
01-09-2015,18923.6,17392.43,15707.91,7787.92,11046.99,7204.79,1220.73,10523.83,10733.38,25696.44
02-09-2015,18581.12,17154.06,15443.04,7652.64,11183.9,7108.43,1229.15,10437.07,10749.63,25453.56
03-09-2015,18940.16,17383.44,15749,7678.93,11232.76,7281.31,1285.04,10560.21,10873.55,25764.78
04-09-2015,18437.5,16983.2,15432.58,7707.27,10970.02,7116.66,1242.32,10359.9,10605.24,25201.9
07-09-2015,18050.35,16786.72,15140.83,7610.7,10864.29,6952.36,1220.62,10132.58,10418.63,24893.81
08-09-2015,18702.29,17076.86,15619.28,7496.31,10910.41,7114.17,1252.7,10235.71,10481.66,25317.87
09-09-2015,19018.9,17575.82,15889.32,7432.94,11061.61,7366.15,1287.26,10434.37,10674.77,25719.58
10-09-2015,18993.74,17698.8,16035.14,7479.22,10979.71,7309.71,1279.47,10502.52,10631.62,25622.17
11-09-2015,18994.04,17647.98,15951.38,7480.36,11027.58,7197.95,1288.86,10519.96,10698.61,25610.21
14-09-2015,19352.04,17710.18,16006.64,7511.47,11097.51,7392.64,1309.7,10653.14,10792.91,25856.7
15-09-2015,19163.76,17415.86,15668.99,7553.14,11100.91,7219.43,1300.95,10570.88,10733.14,25705.93
16-09-2015,19435.07,17496,15596.64,7634.8,11151.16,7244.56,1295.88,10552.66,10685.6,25963.97
18-09-2015,19952.94,17571.7,15567.34,7588.65,11229.08,7291.21,1336.79,10646.06,10804.06,26218.91
21-09-2015,20113.2,17601.46,15645.58,7531.13,11229.94,7285.6,1340.71,10692.79,10935.3,26192.98
22-09-2015,19501.6,17296.62,15160.35,7464.81,11205.69,6976.62,1306.62,10524.54,10802.87,25651.84
23-09-2015,19785.42,17299.74,15229.7,7499.73,11245.98,6983.6,1320.48,10574.19,10879.56,25822.99
24-09-2015,19696.21,17316.59,15058.34,7573.16,11472.99,6887.73,1328.25,10597.87,10942.14,25863.5
28-09-2015,19592.97,17015.39,14799.25,7553.52,11328.7,6708.35,1341.88,10573.12,10916.07,25616.84
29-09-2015,19769.15,17143.93,14895.89,7573.04,11371.73,6611.32,1368.55,10617.3,10903.71,25778.66
30-09-2015,19681.55,17391.08,15111.41,7751.72,11577.86,6833.72,1396.6,10799.2,11020.83,26154.83
01-10-2015,19608.18,17312.27,15222.3,7769.95,11550.61,6825.4,1371.19,10818.68,11042.6,26220.95
05-10-2015,20156.29,17678.7,15721.95,7830.24,11698.02,6995.4,1386.78,11012.57,11221.53,26785.55
06-10-2015,20110.63,17786.29,15723.1,8019.25,11559.54,7145.23,1398.79,11046.54,11298.73,26932.88
07-10-2015,20113.19,18029.77,15735.94,8039.07,11371.05,7342.28,1425.32,11056.21,11344.11,27035.85
08-10-2015,19957.41,17933.4,15647.38,7955.85,11348.95,7366.14,1418.06,10944.74,11327.17,26845.81
09-10-2015,20059.24,18009.21,15735.92,7982.46,11520.3,7439.05,1418.57,10937.76,11348.58,27079.51
12-10-2015,20073.41,18049.87,15791.94,7921.35,11280.57,7541.97,1413.52,10954.7,11349.57,26904.11
13-10-2015,20036.15,18054.18,15759.36,7932.49,11164.5,7548.28,1432.03,10957.09,11395.89,26846.53
14-10-2015,20020.05,17924.65,15719.61,7924.26,11017.42,7525.78,1429.8,10919.86,11435.88,26779.66
15-10-2015,20198.39,18341.81,15911.35,7965.77,11002.47,7631.11,1442.59,11006.6,11490.44,27010.14
16-10-2015,20459.99,18501.78,16202.48,7979.08,11003.9,7598.49,1422.71,11047.92,11495.7,27214.6
19-10-2015,20389,18435.71,16055.6,8045.1,11125.58,7556.16,1459.27,11124.31,11584.73,27364.92
20-10-2015,20370.93,18491.02,16047.36,8028.13,11236.56,7420.11,1449.61,11183.6,11605.88,27306.83
21-10-2015,20214.75,18541.17,15881.14,8028.22,11284.36,7507.28,1423.62,11166.93,11562.43,27287.66
23-10-2015,20478.02,18406.08,15633.68,8115.32,11324.9,7531.82,1424.07,11138.23,11519.28,27470.81
26-10-2015,20349.18,18431.53,15692.61,8109.3,11351.58,7479.17,1414.26,11080.63,11436.88,27361.96
27-10-2015,20324.97,18501.32,15582.43,8117.05,11349.39,7443.24,1414.08,11098.05,11453.88,27253.44
28-10-2015,19811.3,18380.55,15522.21,8114.94,11389.9,7439.13,1396.56,11036.87,11452.57,27039.76
29-10-2015,19593.99,18387.25,15353.46,8035.46,11324.6,7376.22,1390.95,10988.8,11403.93,26838.14
30-10-2015,19773.88,18166.21,14946.11,7847.07,11263.78,7307.74,1371.63,10974.6,11315.39,26656.83
02-11-2015,19779.37,18175.38,14788.77,7872.77,11290.53,7214.59,1384.15,10983.25,11292.2,26559.15
03-11-2015,19758.06,18186.45,14708.66,7881.98,11393.69,7218.18,1382.51,11013.5,11336.29,26590.59
04-11-2015,19662.8,18493.31,14659.63,7904.55,11328.62,7247.42,1380.96,11034.2,11298.88,26552.92
05-11-2015,19373.09,18400.91,14520.02,7880.86,11190.52,7182.51,1344.66,10871.46,11119.36,26304.2
06-11-2015,19496.56,18264.27,14535.94,7869.56,11279.58,7153.74,1345.08,10826.63,11052.33,26265.24
09-11-2015,19430.75,18492,14445.98,7960.57,11229.63,7147.19,1315.43,10871.75,11138.36,26121.4
10-11-2015,19224.48,18511.03,14259.05,7863.21,11030.09,6948.37,1283.57,10688.86,11047.71,25743.26
11-11-2015,19395.06,18605.29,14464.37,7888.17,11069,7017.09,1311.35,10801.24,11211.18,25866.95
13-11-2015,19362.3,18305.54,14178.94,7770.06,10923.16,7064.16,1294.13,10653.48,11125.44,25610.53
16-11-2015,19654.64,18351.03,14330.05,7809.06,10817.18,7080.37,1293.88,10677.31,11181.44,25760.1
17-11-2015,19603.26,18452.19,14335.9,7978.85,10781.49,7153.04,1290.4,10710.61,11233.45,25864.47
18-11-2015,19220.23,18297.35,14238.66,7961.61,10534.25,7043.47,1277.95,10637.66,11153.95,25482.52
19-11-2015,19499.09,18564.38,14394.79,8054.33,10728.43,7107.26,1278.59,10765.79,11299.34,25841.92
20-11-2015,19470.58,18675.54,14512.53,7988.62,10802.01,7112.31,1275.22,10858.41,11367.71,25868.49
23-11-2015,19490.73,18802.82,14524.02,7895.11,10812.84,7026.23,1286.13,10897.66,11419.59,25819.34
24-11-2015,19428.86,18663.81,14350.44,7891.8,10740.96,7015.98,1302.74,10906.21,11457.54,25775.74
26-11-2015,19495.14,18903.76,14316.72,7950.5,10754.9,7091.34,1326.14,10934.72,11508.83,25958.63
27-11-2015,19857.73,18879.72,14535.17,7962.08,10834.23,7143.43,1331,10984.57,11545.84,26128.2
30-11-2015,19916.3,18964.36,14587.44,7912,10950.02,7118.4,1343.89,10989.76,11636.49,26145.67
